questionId,sourceType,sourceId,skillKey,skillName,prompt,optionA,optionB,optionC,optionD,correctOption,correctAnswerText,difficulty,difficultyWord,difficultyNumeric,factKeys,tags,active,contribution,questionType,marks,subject,description,explanation,codeSnippet,expectedOutput,source
b117f9c1e0dbc3339284e344,question,b117f9c1e0dbc3339284e344,APTITUDE_DATA_INTERPRETATION,Data Interpretation,A bag has 3 red and 2 blue balls. Probability of red?,2/5,3/5,1/5,5/3,B,3/5,medium,medium,,,Probability & Statistics | Probability Central Tendency | Core,,PRIMARY,mcq_single,1,Quantitative & Mathematical Foundation,Correct statistical result/concept: 3/5.,Correct statistical result/concept: 3/5.,,,question-bank-xlsx
9dc394ce6fa75aea716a6e81,question,9dc394ce6fa75aea716a6e81,PYTHON_BASICS,Python Basics,"What is the result/output?
x=5
y=2
print(x+y)",3,7,10,52,B,7,easy,easy,,,Python Verification | Python Basics | Adaptive-Python,,PRIMARY,mcq_single,1,Programming Exposure — Adaptive,Tracing Python semantics gives 7.,Tracing Python semantics gives 7.,,,question-bank-xlsx
9ec396610dded49b716893dc,question,9ec396610dded49b716893dc,PYTHON_BASICS,Python Basics,"What is the result/output?
print(10//3)",3,3.33,1,0,A,3,easy,easy,,,Python Verification | Python Basics | Adaptive-Python,,PRIMARY,mcq_single,1,Programming Exposure — Adaptive,Tracing Python semantics gives 3.,Tracing Python semantics gives 3.,,,question-bank-xlsx
9bc391a8ac164e4c71693213,question,9bc391a8ac164e4c71693213,PYTHON_BASICS,Python Basics,"What is the result/output?
x=7
if x>5:
 print('A')
else:
 print('B')",A,B,7,Error,A,A,easy,easy,,,Python Verification | Python Basics | Adaptive-Python,,PRIMARY,mcq_single,1,Programming Exposure — Adaptive,Tracing Python semantics gives A.,Tracing Python semantics gives A.,,,question-bank-xlsx
9cc3933b4a4dc7fd7167576e,question,9cc3933b4a4dc7fd7167576e,PYTHON_BASICS,Python Basics,"What is the result/output?
for i in range(3):
 print(i)",1 2 3,0 1 2,0 1 2 3,3,B,0 1 2,medium,medium,,,Python Verification | Python Basics | Adaptive-Python,,PRIMARY,mcq_single,1,Programming Exposure — Adaptive,Tracing Python semantics gives 0 1 2.,Tracing Python semantics gives 0 1 2.,,,question-bank-xlsx
a1c39b1ae88541ae7167f5a5,question,a1c39b1ae88541ae7167f5a5,PYTHON_BASICS,Python Basics,"What is the result/output?
s='career'
print(len(s))",5,6,7,career,B,6,medium,medium,,,Python Verification | Python Basics | Adaptive-Python,,PRIMARY,mcq_single,1,Programming Exposure — Adaptive,Tracing Python semantics gives 6.,Tracing Python semantics gives 6.,,,question-bank-xlsx
a2c39cad86bcbb5f71661b00,question,a2c39cad86bcbb5f71661b00,PYTHON_BASICS,Python Basics,"What is the result/output?
nums=[10,20,30]
print(nums[1])",10,20,30,1,B,20,medium,medium,,,Python Verification | Python Basics | Adaptive-Python,,PRIMARY,mcq_single,1,Programming Exposure — Adaptive,Tracing Python semantics gives 20.,Tracing Python semantics gives 20.,,,question-bank-xlsx
9fc397f424f435107166b937,question,9fc397f424f435107166b937,PYTHON_BASICS,Python Basics,"What is the result/output?
x=[1,2]
x.append(3)
print(len(x))",2,3,4,6,B,3,medium,medium,,,Python Verification | Python Basics | Adaptive-Python,,PRIMARY,mcq_single,1,Programming Exposure — Adaptive,Tracing Python semantics gives 3.,Tracing Python semantics gives 3.,,,question-bank-xlsx
a0c39987c32baec1716ec202,question,a0c39987c32baec1716ec202,PYTHON_BASICS,Python Basics,"What is the result/output?
def add(a,b):
 return a+b
print(add(2,4))",2,4,6,24,C,6,medium,medium,,,Python Verification | Python Basics | Adaptive-Python,,PRIMARY,mcq_single,1,Programming Exposure — Adaptive,Tracing Python semantics gives 6.,Tracing Python semantics gives 6.,,,question-bank-xlsx
95c3883661632872716f6039,question,95c3883661632872716f6039,PYTHON_BASICS,Python Basics,"What is the result/output?
x='Hi'
print(x.lower())",HI,hi,Hi,Error,A,HI,hard,hard,,,Python Verification | Python Basics | Adaptive-Python,,PRIMARY,mcq_single,1,Programming Exposure — Adaptive,Tracing Python semantics gives hi.,Tracing Python semantics gives hi.,,,question-bank-xlsx
96c389c9ff9aa223716d8594,question,96c389c9ff9aa223716d8594,PYTHON_BASICS,Python Basics,"What is the result/output?
total=0
for n in [2,3,4]: total+=n
print(total)",4,7,9,24,C,9,hard,hard,,,Python Verification | Python Basics | Adaptive-Python,,PRIMARY,mcq_single,1,Programming Exposure — Adaptive,Tracing Python semantics gives 9.,Tracing Python semantics gives 9.,,,question-bank-xlsx
a3c5dcd76f8e274bd3940444,question,a3c5dcd76f8e274bd3940444,PYTHON_BASICS,Python Basics,Which Python value is Boolean?,'True',1.0,True,[True],C,True,hard,hard,,,Python Verification | Python Basics | Adaptive-Python,,PRIMARY,mcq_single,1,Programming Exposure — Adaptive,Tracing Python semantics gives True.,Tracing Python semantics gives True.,,,question-bank-xlsx
7f8e3c63f15d2b9d9ec09e12,question,7f8e3c63f15d2b9d9ec09e12,TECHNICAL_COMMUNICATION,Technical Communication,"A computer program is a set of instructions that tells a computer how to perform a task. Programs can process input, make decisions and produce output.

What is the main idea?",Programs are only files,A program gives instructions to perform tasks,Computers have no input,Output is never produced,B,A program gives instructions to perform tasks,easy,easy,,,Reading Comprehension | Technical Reading | Core,,PRIMARY,mcq_single,1,Communication & Technical English,The passage directly supports: A program gives instructions to perform tasks.,The passage directly supports: A program gives instructions to perform tasks.,,,question-bank-xlsx
7e8e3ad08f94a54e9eb89547,question,7e8e3ad08f94a54e9eb89547,TECHNICAL_COMMUNICATION,Technical Communication,"Cloud computing allows people to use computing resources over a network instead of relying only on their local device.

According to the passage, cloud resources are accessed mainly through…",paper,a network,keyboard only,battery,B,a network,easy,easy,,,Reading Comprehension | Technical Reading | Core,,PRIMARY,mcq_single,1,Communication & Technical English,The passage directly supports: a network.,The passage directly supports: a network.,,,question-bank-xlsx
8d8e526d2dcc1eff9eb7f710,question,8d8e526d2dcc1eff9eb7f710,TECHNICAL_COMMUNICATION,Technical Communication,"A database organizes data so it can be stored, searched and updated efficiently.

What is one purpose of a database?",Changing monitor color,Organizing and retrieving data,Replacing internet,Creating CPU hardware,B,Organizing and retrieving data,easy,easy,,,Reading Comprehension | Technical Reading | Core,,PRIMARY,mcq_single,1,Communication & Technical English,The passage directly supports: Organizing and retrieving data.,The passage directly supports: Organizing and retrieving data.,,,question-bank-xlsx
8c8e50dacc0398b09eb9d1b5,question,8c8e50dacc0398b09eb9d1b5,TECHNICAL_COMMUNICATION,Technical Communication,"An algorithm is a clear sequence of steps for solving a problem. A good algorithm should be understandable and eventually finish.

Which quality is mentioned?",It must be secret,It should eventually finish,It must use Python,It needs a browser,B,It should eventually finish,easy,easy,,,Reading Comprehension | Technical Reading | Core,,PRIMARY,mcq_single,1,Communication & Technical English,The passage directly supports: It should eventually finish.,The passage directly supports: It should eventually finish.,,,question-bank-xlsx
ff8b344c3bf71dd83c935305,question,ff8b344c3bf71dd83c935305,TECHNICAL_COMMUNICATION,Technical Communication,"A strong password is usually long and unique. Reusing the same password across many services increases risk.

What behavior increases risk?",Using unique passwords,Reusing the same password,Using longer passwords,Using a password manager,B,Reusing the same password,easy,easy,,,Reading Comprehension | Technical Reading | Core,,PRIMARY,mcq_single,1,Communication & Technical English,The passage directly supports: Reusing the same password.,The passage directly supports: Reusing the same password.,,,question-bank-xlsx
008b35dfda2e97893c917860,question,008b35dfda2e97893c917860,TECHNICAL_COMMUNICATION,Technical Communication,"Debugging is the process of identifying why a program behaves incorrectly and making changes to fix the problem.

What does debugging involve?",Buying new hardware,Finding and fixing causes of incorrect behavior,Deleting all code,Writing only notes,B,Finding and fixing causes of incorrect behavior,easy,easy,,,Reading Comprehension | Technical Reading | Core,,PRIMARY,mcq_single,1,Communication & Technical English,The passage directly supports: Finding and fixing causes of incorrect behavior.,The passage directly supports: Finding and fixing causes of incorrect behavior.,,,question-bank-xlsx
018b37727866113a3c921697,question,018b37727866113a3c921697,TECHNICAL_COMMUNICATION,Technical Communication,"Data can contain errors, missing values or duplicates. Cleaning data improves the quality of later analysis.

Why clean data?",To remove all information,To improve analysis quality,To increase screen size,To avoid storage,B,To improve analysis quality,easy,easy,,,Reading Comprehension | Technical Reading | Core,,PRIMARY,mcq_single,1,Communication & Technical English,The passage directly supports: To improve analysis quality.,The passage directly supports: To improve analysis quality.,,,question-bank-xlsx
028b3905169d8aeb3c952daa,question,028b3905169d8aeb3c952daa,TECHNICAL_COMMUNICATION,Technical Communication,"Version control records changes to files over time and helps developers compare versions or collaborate.

What is a benefit?",Disabling collaboration,Tracking changes over time,Removing all history,Replacing the OS,B,Tracking changes over time,easy,easy,,,Reading Comprehension | Technical Reading | Core,,PRIMARY,mcq_single,1,Communication & Technical English,The passage directly supports: Tracking changes over time.,The passage directly supports: Tracking changes over time.,,,question-bank-xlsx
fb8b2e00b4d5049c3c95cbe1,question,fb8b2e00b4d5049c3c95cbe1,TECHNICAL_COMMUNICATION,Technical Communication,Instruction: 'Enter a positive integer from 1 to 100.' Which input is invalid?,1,50,100,0,D,0,medium,medium,,,Instruction Understanding | Following Constraints | Core,,PRIMARY,mcq_single,1,Communication & Technical English,0 follows the instruction.,0 follows the instruction.,,,question-bank-xlsx
fc8b2f93530c7e4d3c93f13c,question,fc8b2f93530c7e4d3c93f13c,TECHNICAL_COMMUNICATION,Technical Communication,Instruction: 'Upload one PDF under 5 MB.' Which file qualifies?,"notes.pdf, 6 MB","notes.docx, 4 MB","notes.pdf, 4 MB",two PDFs,C,"notes.pdf, 4 MB",medium,medium,,,Instruction Understanding | Following Constraints | Core,,PRIMARY,mcq_single,1,Communication & Technical English,"notes.pdf, 4 MB follows the instruction.","notes.pdf, 4 MB follows the instruction.",,,question-bank-xlsx
fd8b3126f143f7fe3c948f73,question,fd8b3126f143f7fe3c948f73,TECHNICAL_COMMUNICATION,Technical Communication,Instruction: 'Select exactly two skills.' Which response follows it?,Python only,Python and SQL,"Python, SQL and C",None,B,Python and SQL,medium,medium,,,Instruction Understanding | Following Constraints | Core,,PRIMARY,mcq_single,1,Communication & Technical English,Python and SQL follows the instruction.,Python and SQL follows the instruction.,,,question-bank-xlsx
fe8b32b98f7b71af3c97a686,question,fe8b32b98f7b71af3c97a686,TECHNICAL_COMMUNICATION,Technical Communication,Instruction: 'Submit before 5 PM.' Which time definitely satisfies it?,5:00 PM,5:30 PM,4:30 PM,6 PM,C,4:30 PM,medium,medium,,,Instruction Understanding | Following Constraints | Core,,PRIMARY,mcq_single,1,Communication & Technical English,4:30 PM follows the instruction.,4:30 PM follows the instruction.,,,question-bank-xlsx
078b40e42db2eb603c9844bd,question,078b40e42db2eb603c9844bd,TECHNICAL_COMMUNICATION,Technical Communication,Instruction: 'Use 8-12 characters.' Which length is valid?,6,7,10,14,C,10,medium,medium,,,Instruction Understanding | Following Constraints | Core,,PRIMARY,mcq_single,1,Communication & Technical English,10 follows the instruction.,10 follows the instruction.,,,question-bank-xlsx
088b4277cbea65113c966a18,question,088b4277cbea65113c966a18,TECHNICAL_COMMUNICATION,Technical Communication,Instruction: 'Answer all required fields marked *.' What should the user do?,Skip all * fields,Complete every field marked *,Only fill optional fields,Close the form,B,Complete every field marked *,medium,medium,,,Instruction Understanding | Following Constraints | Core,,PRIMARY,mcq_single,1,Communication & Technical English,Complete every field marked * follows the instruction.,Complete every field marked * follows the instruction.,,,question-bank-xlsx
9192d5e73bddea39db194246,question,9192d5e73bddea39db194246,TECHNICAL_COMMUNICATION,Technical Communication,"In 'The program executes the instructions', executes most nearly means…",deletes,runs/carries out,prints on paper,stores forever,B,runs/carries out,easy,easy,,,Vocabulary in Context | Technical Vocabulary | Core,,PRIMARY,mcq_single,1,Communication & Technical English,Context meaning: runs/carries out.,Context meaning: runs/carries out.,,,question-bank-xlsx
9092d454da1563eadb18a40f,question,9092d454da1563eadb18a40f,TECHNICAL_COMMUNICATION,Technical Communication,"In 'verify the result', verify means…",hide,check that it is correct,copy blindly,guess,B,check that it is correct,easy,easy,,,Vocabulary in Context | Technical Vocabulary | Core,,PRIMARY,mcq_single,1,Communication & Technical English,Context meaning: check that it is correct.,Context meaning: check that it is correct.,,,question-bank-xlsx
9392d90d784cdd9bdb1805d8,question,9392d90d784cdd9bdb1805d8,TECHNICAL_COMMUNICATION,Technical Communication,"In 'the system is reliable', reliable means…",always expensive,works dependably,uses no data,is colorful,B,works dependably,easy,easy,,,Vocabulary in Context | Technical Vocabulary | Core,,PRIMARY,mcq_single,1,Communication & Technical English,Context meaning: works dependably.,Context meaning: works dependably.,,,question-bank-xlsx
9292d77a1684574cdb1c5959,question,9292d77a1684574cdb1c5959,TECHNICAL_COMMUNICATION,Technical Communication,"In 'an efficient solution', efficient most nearly means…",is always longest,uses resources/time well,has no output,uses only hardware,B,uses resources/time well,easy,easy,,,Vocabulary in Context | Technical Vocabulary | Core,,PRIMARY,mcq_single,1,Communication & Technical English,Context meaning: uses resources/time well.,Context meaning: uses resources/time well.,,,question-bank-xlsx
8d92cf9bb4bbd0fddb1bbb22,question,8d92cf9bb4bbd0fddb1bbb22,TECHNICAL_COMMUNICATION,Technical Communication,"In 'the data is consistent', consistent means…",random,follows a uniform pattern/rule,deleted,encrypted only,B,follows a uniform pattern/rule,easy,easy,,,Vocabulary in Context | Technical Vocabulary | Core,,PRIMARY,mcq_single,1,Communication & Technical English,Context meaning: follows a uniform pattern/rule.,Context meaning: follows a uniform pattern/rule.,,,question-bank-xlsx
8c92ce0852f34aaedb1b1ceb,question,8c92ce0852f34aaedb1b1ceb,TECHNICAL_COMMUNICATION,Technical Communication,Choose the clearest sentence.,Program average five marks calculate.,The program calculates the average of five marks.,Average program maybe marks.,Five marks program something.,B,The program calculates the average of five marks.,medium,medium,,,Sentence Clarity | Clear Professional Writing | Core,,PRIMARY,mcq_single,1,Communication & Technical English,"The selected sentence is clear, complete and professional.","The selected sentence is clear, complete and professional.",,,question-bank-xlsx
8f92d2c1f12ac45fdb1a7eb4,question,8f92d2c1f12ac45fdb1a7eb4,TECHNICAL_COMMUNICATION,Technical Communication,Choose the most professional message.,Deadline???,Could you please clarify the submission deadline?,Tell deadline now.,Why no deadline bro?,B,Could you please clarify the submission deadline?,medium,medium,,,Sentence Clarity | Clear Professional Writing | Core,,PRIMARY,mcq_single,1,Communication & Technical English,"The selected sentence is clear, complete and professional.","The selected sentence is clear, complete and professional.",,,question-bank-xlsx
8e92d12e8f623e10db14eec5,question,8e92d12e8f623e10db14eec5,TECHNICAL_COMMUNICATION,Technical Communication,Choose the clearest bug report.,App bad.,The app closes after I click Submit on the registration page.,Nothing works maybe.,Fix it.,B,The app closes after I click Submit on the registration page.,medium,medium,,,Sentence Clarity | Clear Professional Writing | Core,,PRIMARY,mcq_single,1,Communication & Technical English,"The selected sentence is clear, complete and professional.","The selected sentence is clear, complete and professional.",,,question-bank-xlsx
8992c94f2d99b7c1db14508e,question,8992c94f2d99b7c1db14508e,TECHNICAL_COMMUNICATION,Technical Communication,Choose the clearest project update.,Done maybe.,I completed the login page; validation is still pending.,Login yes validation no.,Project.,B,I completed the login page; validation is still pending.,medium,medium,,,Sentence Clarity | Clear Professional Writing | Core,,PRIMARY,mcq_single,1,Communication & Technical English,"The selected sentence is clear, complete and professional.","The selected sentence is clear, complete and professional.",,,question-bank-xlsx
8892c7bccbd13172db13b257,question,8892c7bccbd13172db13b257,TECHNICAL_COMMUNICATION,Technical Communication,Choose the clearest request.,Give thing.,Please share the sample input so I can reproduce the issue.,Issue input.,Send.,B,Please share the sample input so I can reproduce the issue.,medium,medium,,,Sentence Clarity | Clear Professional Writing | Core,,PRIMARY,mcq_single,1,Communication & Technical English,"The selected sentence is clear, complete and professional.","The selected sentence is clear, complete and professional.",,,question-bank-xlsx
909095bd52da170f79647b1e,question,909095bd52da170f79647b1e,TECHNICAL_COMMUNICATION,Technical Communication,You do not understand an assignment requirement. Best response?,Stay silent and guess,Ask a specific clarification question,Submit random work,Blame a teammate,B,Ask a specific clarification question,medium,medium,,,Communication Scenarios | Professional Collaboration | Core,,PRIMARY,mcq_single,1,Communication & Technical English,Ask a specific clarification question is the constructive response.,Ask a specific clarification question is the constructive response.,,,question-bank-xlsx
8d909104f11190c079651955,question,8d909104f11190c079651955,TECHNICAL_COMMUNICATION,Technical Communication,You discover you will miss a team deadline. Best action?,Hide it,Inform the team early with status and a realistic next step,Delete the task,Wait until after deadline,B,Inform the team early with status and a realistic next step,medium,medium,,,Communication Scenarios | Professional Collaboration | Core,,PRIMARY,mcq_single,1,Communication & Technical English,Inform the team early with status and a realistic next step is the constructive response.,Inform the team early with status and a realistic next step is the constructive response.,,,question-bank-xlsx
8e9092978f490a71796aa944,question,8e9092978f490a71796aa944,TECHNICAL_COMMUNICATION,Technical Communication,A teammate explains an idea you disagree with. Best first response?,Interrupt immediately,"Listen, ask questions, then explain your reasoning respectfully",Ignore them,Insult the idea,B,"Listen, ask questions, then explain your reasoning respectfully",medium,medium,,,Communication Scenarios | Professional Collaboration | Core,,PRIMARY,mcq_single,1,Communication & Technical English,"Listen, ask questions, then explain your reasoning respectfully is the constructive response.","Listen, ask questions, then explain your reasoning respectfully is the constructive response.",,,question-bank-xlsx
839081462d808422796b477b,question,839081462d808422796b477b,TECHNICAL_COMMUNICATION,Technical Communication,You find an error in your submitted result. Best professional action?,Pretend it is correct,Acknowledge it and provide the corrected result,Delete the conversation,Blame software without checking,B,Acknowledge it and provide the corrected result,medium,medium,,,Communication Scenarios | Professional Collaboration | Core,,PRIMARY,mcq_single,1,Communication & Technical English,Acknowledge it and provide the corrected result is the constructive response.,Acknowledge it and provide the corrected result is the constructive response.,,,question-bank-xlsx
849082d9cbb7fdd3796be5b2,question,849082d9cbb7fdd3796be5b2,TECHNICAL_COMMUNICATION,Technical Communication,A mentor gives feedback on your code. Best approach?,Reject all feedback,Understand the feedback and decide how to apply it,Never ask why,Delete the code,B,Understand the feedback and decide how to apply it,medium,medium,,,Communication Scenarios | Professional Collaboration | Core,,PRIMARY,mcq_single,1,Communication & Technical English,Understand the feedback and decide how to apply it is the constructive response.,Understand the feedback and decide how to apply it is the constructive response.,,,question-bank-xlsx
7d7024293bab82fb0949e41c,question,7d7024293bab82fb0949e41c,TECHNICAL_COMMUNICATION,Technical Communication,"In a technical explanation, the listener seems confused. Best next step?",Use more jargon,Use a simpler example and check understanding,Speak faster,End immediately,B,Use a simpler example and check understanding,medium,medium,,,Communication Scenarios | Professional Collaboration | Core,,PRIMARY,mcq_single,1,Communication & Technical English,Use a simpler example and check understanding is the constructive response.,Use a simpler example and check understanding is the constructive response.,,,question-bank-xlsx
